response_id,prompt_id,bertscore_divergence
12622,956,0.1346435
12623,774,0.13638479
12624,776,0.146492
12625,780,0.18623734
12626,777,0.11988449
12627,775,0.13885337
12628,781,0.12925553
12629,784,0.15055835
12630,783,0.14247507
12631,782,0.12716025
12632,785,0.14964265
12633,787,0.13709778
12634,790,0.16811883
12635,789,0.1419602
12636,788,0.11969012
12637,786,0.17801481
12638,793,0.14487988
12639,811,0.14131159
12640,791,0.11599338
12641,792,0.13137895
12642,794,0.15204269
12643,798,0.16476661
12644,795,0.14685518
12645,796,0.13756013
12646,797,0.1538912
12647,799,0.15393335
12648,802,0.13204741
12649,823,0.13928789
12650,800,0.18692678
12651,803,0.118115604
12652,801,0.13936204
12653,804,0.15557772
12654,824,0.12804991
12655,805,0.16048437
12656,806,0.14743692
12657,808,0.1547001
12658,807,0.14913827
12659,809,0.15977019
12660,810,0.13268274
12661,813,0.14046824
12662,812,0.13099647
12663,993,0.15393633
12664,814,0.14226347
12665,815,0.11651778
12666,816,0.16438931
12667,817,0.15539849
12668,819,0.133968
12669,821,0.12766582
12670,818,0.13588345
12671,820,0.12490016
12672,822,0.15444952
12673,825,0.17054278
12674,826,0.13114655
12675,828,0.10272533
12676,827,0.14090228
12677,1006,0.13348919
12678,829,0.1715799
12679,833,0.13662314
12680,830,0.11814374
12681,831,0.1460393
12682,832,0.11592227
12683,1007,0.15956694
12684,835,0.13097966
12685,834,0.17859781
12686,836,0.12417972
12687,837,0.12732202
12688,841,0.10071844
12689,838,0.13704485
12690,840,0.15524131
12691,842,0.10847646
12692,839,0.1514628
12693,843,0.15073818
12694,844,0.14291424
12695,846,0.1816544
12696,845,0.14829183
12697,848,0.15778786
12698,849,0.16006178
12699,851,0.11685026
12700,850,0.1665051
12701,847,0.13508725
12702,860,0.14889479
12703,854,0.1953702
12704,853,0.14012128
12705,855,0.13542062
12706,852,0.18617499
12707,856,0.15514606
12708,862,0.14731967
12709,858,0.16709226
12710,857,0.123913825
12711,859,0.10699731
12712,861,0.15321708
12713,866,0.1650644
12714,863,0.13700438
12715,864,0.13347942
12716,865,0.15597868
12717,872,0.145329
12718,873,0.108932555
12719,867,0.14748669
12720,870,0.1342259
12721,868,0.14813972
12722,869,0.12873065
12723,871,0.15432173
12724,874,0.148956
12725,929,0.11686009
12726,876,0.14236546
12727,878,0.110668
12728,877,0.12572777
12729,875,0.14541411
12730,881,0.10898936
12731,930,0.13845623
12732,880,0.14615828
12733,882,0.16842979
12734,879,0.15267318
12735,884,0.11133629
12736,937,0.15032703
12737,885,0.12593478
12738,883,0.15347832
12739,886,0.1713785
12740,889,0.16167825
12741,887,0.13147938
12742,888,0.13022023
12743,890,0.1286788
12744,891,0.13041574
12745,894,0.14522153
12746,895,0.15698034
12747,892,0.1445539
12748,893,0.16709161
12749,896,0.13127738
12750,899,0.12697548
12751,897,0.17238641
12752,898,0.15057367
12753,901,0.14860904
12754,900,0.13524985
12755,903,0.14515036
12756,902,0.14646226
12757,904,0.15625745
12758,906,0.14913827
12759,905,0.15793908
12760,908,0.15030116
12761,909,0.1420877
12762,910,0.14186615
12763,907,0.12506366
12764,911,0.1421591
12765,915,0.13240743
12766,916,0.14081192
12767,912,0.15261525
12768,914,0.13448793
12769,913,0.14167184
12770,919,0.15867442
12771,918,0.1767047
12772,921,0.13282108
12773,920,0.13600236
12774,917,0.14823282
12775,923,0.15149963
12776,922,0.16752142
12777,924,0.15200585
12778,925,0.15907592
12779,928,0.12578207
12780,927,0.13964075
12781,932,0.15356743
12782,931,0.10364479
12783,933,0.121044934
12784,934,0.11853677
12785,935,0.14727461
12786,936,0.13958776
12787,926,0.11060554
12788,939,0.12161076
12789,938,0.15209264
12790,940,0.1547665
12791,943,0.14206427
12792,941,0.16391277
12793,942,0.132334
12794,948,0.16465533
12795,944,0.1338821
12796,946,0.13002467
12797,945,0.12759024
12798,947,0.16284204
12799,950,0.15531677
12800,949,0.15363407
12801,951,0.15725893
12802,953,0.1560387
12803,954,0.15119678
12804,952,0.1401825
12805,957,0.15308303
12806,960,0.15044093
12807,959,0.14064407
12808,961,0.11828381
12809,962,0.1442433
12810,958,0.14747304
12811,966,0.14004141
12812,963,0.14099306
12813,964,0.13685048
12814,965,0.14959753
12815,967,0.1554367
12816,968,0.1603226
12817,969,0.15253681
12818,972,0.16516584
12819,971,0.14444315
12820,970,0.1095534
12821,973,0.15643126
12822,974,0.12689781
12823,976,0.13774645
12824,977,0.118839025
12825,978,0.13863051
12826,979,0.14176124
12827,975,0.13664794
12828,981,0.13347602
12829,980,0.14604408
12830,986,0.15999168
12831,982,0.15889323
12832,983,0.14490086
12833,985,0.18795836
12834,984,0.12312609
12835,988,0.12405193
12836,987,0.14723492
12837,989,0.13790739
12838,991,0.12472582
12839,990,0.15414977
12840,994,0.13240248
12841,995,0.1441831
12842,997,0.14936775
12843,992,0.14402175
12844,996,0.15158194
12845,998,0.15141994
12846,999,0.13340229
12849,1000,0.11199802
12850,1004,0.13507718
12851,1009,0.13766843
12852,1005,0.13514602
12853,1003,0.16724461
12854,1010,0.111564696
12855,1008,0.15096998
12856,1018,0.14486033
12857,1011,0.13449848
12858,1013,0.15081996
12859,1014,0.13441867
12860,1012,0.13887352
12861,1015,0.15377122
12862,1016,0.15096575
12863,1020,0.14332539
12864,1019,0.14198488
12865,1021,0.15220213
12866,1017,0.13917065
12867,1024,0.14511693
12868,1023,0.16284299
12869,1022,0.13894963
12870,1025,0.15613621
12871,1026,0.15168464
12872,1027,0.15145475
12873,1028,0.18335831
12874,1066,0.13540626
12875,1031,0.14840543
12876,1030,0.13123864
12877,1029,0.12689632
12878,1032,0.14273363
12879,1036,0.12733835
12880,1033,0.14768279
12881,1035,0.1333983
12882,1034,0.13724715
12883,1039,0.16564977
12884,1041,0.14966255
12885,1040,0.17878771
12886,1038,0.12779343
12887,1037,0.14271414
12888,1042,0.13286328
12889,1043,0.151259
12890,1045,0.14888144
12891,1044,0.1431104
12892,1046,0.124506176
12893,1050,0.11286676
12894,1051,0.12081337
12895,1049,0.17565805
12896,1048,0.14967322
12897,1047,0.11719167
12898,1052,0.14880514
12899,1056,0.12707514
12900,1054,0.14227241
12901,1067,0.15293062
12902,1055,0.15322876
12903,1057,0.13368475
12904,1059,0.13252747
12905,1060,0.15265101
12906,1058,0.15442848
12907,1061,0.13047719
12908,1068,0.18132663
12909,1053,0.14114457
12910,1063,0.12820286
12911,1062,0.15533942
12912,1064,0.16141295
12913,1065,0.12870258
12914,1071,0.14667755
12915,1069,0.13929814
12916,1070,0.1451369
12917,1072,0.1638835
12918,1093,0.13867253
12919,1074,0.14957994
12920,1073,0.10992348
12921,1076,0.14655572
12922,1077,0.14929962
12923,1094,0.14435655
12924,1075,0.17514557
12925,1078,0.14668
12926,1079,0.13710207
12927,1080,0.13709348
12928,1081,0.15949047
12929,1082,0.15196186
12930,1083,0.13521689
12931,1084,0.10752237
12932,1087,0.12628877
12933,1085,0.14551151
12934,1086,0.13678402
12935,1125,0.14685005
12936,1126,0.15067434
12937,1088,0.13282996
12938,1090,0.14678448
12939,1091,0.15649408
12940,1089,0.13400275
12941,1092,0.12487167
12942,1095,0.18309432
12943,1096,0.13433564
12944,1100,0.13314778
12945,1097,0.13241434
12946,1099,0.15938568
12947,1098,0.16237509
12948,1132,0.13562244
12949,1103,0.1529826
12950,1104,0.14175516
12951,1101,0.18599582
12952,1105,0.1364392
12953,1102,0.1232509
12954,1106,0.1370647
12955,1133,0.13768291
12956,1107,0.14127111
12957,1108,0.13914418
12958,1109,0.14832777
12959,1111,0.1423688
12960,1110,0.14998138
12961,1114,0.1683501
12962,1112,0.17023796
12963,1113,0.14924169
12964,1117,0.1558299
12965,1116,0.13815624
12966,1118,0.12194675
12967,1119,0.14558262
12968,1120,0.15265298
12969,1115,0.16007924
12970,1122,0.117218435
12971,1127,0.12848502
12972,1124,0.107836366
12973,1121,0.17104578
12974,1123,0.1435939
12975,1128,0.13435644
12976,1129,0.13436794
12977,1134,0.14842194
12978,1131,0.14470315
12979,1136,0.13518924
12980,1135,0.13696933
12981,1137,0.15881616
12982,1130,0.12090212
12983,1138,0.13978535
12984,1140,0.13916135
12985,1139,0.15237707
12986,1143,0.12164527
12987,1144,0.15965027
12988,1145,0.15751594
12989,1141,0.15493
12990,1142,0.16467029
12991,1146,0.14697802
12992,1150,0.14095712
12993,1147,0.12361884
12994,1148,0.13649559
12995,1151,0.14590937
12996,1152,0.17862946
12997,1149,0.13342679
12998,1153,0.15237445
12999,1154,0.13869756
13000,1157,0.13005781
13001,1156,0.10293567
13002,1155,0.13846081
13003,1160,0.18171757
13004,1158,0.15219337
13005,1162,0.11721277
13006,1161,0.12755704
13007,1163,0.15362865
13008,1159,0.16842586
13009,1164,0.13372976
13010,1165,0.18365008
13011,1166,0.16086936
13012,1168,0.13689363
13013,1178,0.11935294
13014,1170,0.1501357
13015,1167,0.14002031
13016,1171,0.14034337
13017,1169,0.10427815
13018,1173,0.14832437
13019,1172,0.13063252
13020,1174,0.1458748
13021,1175,0.1537438
13022,1177,0.14734179
13023,1179,0.15288484
13024,1180,0.104545176
13025,1181,0.14597291
13027,1176,0.14237565
13028,1183,0.16125351
13029,1189,0.14227313
13030,1187,0.1253494
13031,1184,0.15872544
13032,1188,0.1298995
13033,1185,0.12923288
13034,1190,0.1521182
13035,1191,0.13794911
13036,1186,0.14994377
13037,1193,0.16464108
13038,1192,0.14656043
13039,1196,0.15496427
13040,1194,0.18241328
13041,1195,0.1761359
13042,1197,0.14552647
13043,1198,0.1287049
13044,1200,0.13769019
13045,1199,0.13031656
13046,1201,0.16065079
13047,1203,0.15057486
13048,1211,0.15166533
13049,1202,0.11845195
13050,1204,0.13728291
13051,1207,0.13479328
13052,1206,0.1465553
13053,1205,0.11812025
13054,1209,0.13414335
13055,1210,0.15169549
13056,1212,0.12355268
13057,1213,0.1628331
13058,1214,0.12017882
13059,1208,0.15428656
13060,1215,0.14621788
13061,1216,0.13989085
13062,1219,0.14172262
13063,1218,0.13014245
13064,1217,0.14344352
13065,1220,0.15699005
13066,1221,0.15503055
13067,1222,0.17312676
13068,1226,0.123291194
13069,1223,0.15612614
13070,1225,0.117375016
13071,1224,0.13977557
13072,1233,0.084735036
13073,1227,0.12829268
13074,1228,0.12984103
13075,1229,0.15121996
13076,1234,0.12719786
13077,1230,0.13637024
13078,1231,0.15193343
13079,1232,0.15671563
13080,1236,0.15076566
13081,1238,0.1387394
13082,1240,0.14119387
13083,1235,0.14768511
13084,1237,0.1445021
13085,1239,0.12901229
13086,1249,0.1489904
13087,1242,0.14619833
13088,1241,0.15512508
13089,1245,0.13908285
13090,1243,0.16751438
13091,1247,0.12218213
13092,1246,0.13085389
13093,1244,0.13972193
13094,1248,0.16637534
13095,1251,0.12457347
13096,1255,0.15079814
13097,1252,0.1516859
13098,1254,0.16292816
13100,1258,0.16338563
13101,1260,0.1444332
13102,1256,0.119586885
13103,1259,0.17982876
13104,1257,0.13041377
13105,1263,0.17671496
13106,1261,0.1402852
13107,1262,0.14392924
13108,1264,0.15591276
13109,1266,0.122969866
13110,1265,0.15780723
13111,1270,0.15940398
13112,1268,0.1339457
13113,1269,0.14346606
13114,1267,0.13331348
13115,1273,0.13577121
13116,1274,0.13653815
13117,1272,0.1465596
13118,1271,0.14003801
13119,1275,0.15434128
13120,1276,0.15293354
13121,1278,0.12644392
13122,1279,0.13338858
13123,1286,0.13466889
13124,1280,0.14934707
13125,1277,0.16608506
13126,1281,0.15068704
13127,1284,0.14400977
13128,1283,0.14419252
13129,1282,0.15917748
13130,1287,0.13637024
13131,1288,0.1546942
13132,1285,0.118974924
13133,1289,0.15409464
13134,1292,0.15235358
13135,1290,0.18069357
13136,1296,0.13927859
13137,1294,0.15944612
13138,1295,0.16373008
13139,1293,0.14795882
13140,1302,0.108222365
13141,1299,0.13865137
13142,1301,0.12363219
13143,1300,0.14409024
13144,1303,0.16746813
13145,1306,0.141267
13146,1304,0.15136147
13147,1305,0.14142376
13148,1307,0.1387614
13149,1308,0.1544714
13150,1311,0.13456708
13151,1328,0.15591127
13152,1309,0.14562088
13153,1310,0.124524415
13154,1314,0.14116418
13155,1312,0.1371721
13156,1313,0.1307925
13157,1316,0.16875976
13158,1315,0.14864743
13159,1319,0.13482773
13160,1317,0.15906876
13161,1320,0.15490454
13162,1321,0.13895041
13163,1318,0.14706486
13164,1335,0.13040829
13165,1323,0.17272931
13166,1325,0.14236379
13167,1322,0.13730818
13168,1326,0.1328063
13169,1324,0.15578496
13170,1336,0.14200824
13171,1330,0.1461618
13172,1327,0.1361357
13173,1331,0.12357992
13174,1329,0.16814762
13175,1334,0.13137317
13176,1337,0.15602285
13177,1333,0.1425286
13178,1332,0.12783271
13179,1338,0.15637994
13180,1340,0.15383196
13181,1341,0.14451939
13182,1339,0.1331777
13183,1345,0.15928918
13184,1343,0.14409614
13185,1342,0.14783376
13186,1346,0.1462987
13187,1344,0.14864719
13188,1347,0.14758408
13189,1348,0.13963586
13190,1349,0.13568163
13191,1351,0.13420159
13192,1350,0.14547837
13193,1352,0.12767732
13194,1353,0.13094443
13195,1354,0.15566301
13196,1356,0.13803405
13197,1355,0.14936894
13198,1357,0.15067917
13199,1358,0.15369505
13200,1359,0.12838095
13201,1361,0.12677151
13202,1360,0.12264681
13203,1363,0.18573135
13204,1364,0.13845378
13205,1366,0.14086604
13206,1362,0.15829575
13207,1367,0.1496206
13208,1368,0.16711336
13209,1365,0.14960784
13210,1370,0.139615
13211,1371,0.14892274
13212,1369,0.15007573
13213,1372,0.13766134
13214,1373,0.13178873
13215,1374,0.14918476
13216,1375,0.14956802
13217,1391,0.12598503
13218,1377,0.15069097
13219,1378,0.17550951
13220,1376,0.1435203
13221,1385,0.13669556
13222,1380,0.1386469
13223,1381,0.15458816
13224,1383,0.110001385
13225,1384,0.13603699
13226,1386,0.1348657
13227,1382,0.1802569
13228,1387,0.12424505
13229,1390,0.14900535
13230,1379,0.13726431
13231,1388,0.1273666
13232,1389,0.14094955
13233,1392,0.16978419
13234,1394,0.14065796
13235,1395,0.15549034
13236,1397,0.15078533
13237,1396,0.14188927
13238,1401,0.16895705
13239,1402,0.14788646
13240,1399,0.14062083
13241,1400,0.11665326
13242,1406,0.13925648
13243,1404,0.1425718
13244,1403,0.14286697
13245,1407,0.17488873
13246,1405,0.1483081
13247,1879,0.1394614
13248,1408,0.11943793
13249,1398,0.14322615
13250,1410,0.14905095
13251,1409,0.1293115
13252,1411,0.13275248
13253,1412,0.12556183
13254,1413,0.15086067
13255,1414,0.14769018
13256,1416,0.13957214
13257,1415,0.15709227
13258,1419,0.14457947
13259,1418,0.13643527
13260,1417,0.1257599
13261,1421,0.1320464
13262,1420,0.12404001
13263,1422,0.14795107
13264,1423,0.15230107
13265,1424,0.16546023
13266,1425,0.13634068
13267,1427,0.15097529
13268,1426,0.1451481
13269,1428,0.14757854
13270,1429,0.13852239
13271,1430,0.14504719
13272,1431,0.13051403
13273,1432,0.10663068
13274,1433,0.1314702
13275,1434,0.14339638
13277,1437,0.14743543
13278,1446,0.13931733
13279,1439,0.14477193
13280,1438,0.16299504
13281,1435,0.1441487
13282,1441,0.1587345
13283,1440,0.13587046
13284,1443,0.18277442
13285,1444,0.11247188
13286,1442,0.14872509
13287,1445,0.18000293
13288,1447,0.12454474
13289,1448,0.14871049
13290,1449,0.13644814
13291,1467,0.14782888
13292,1450,0.13174301
13293,1451,0.15556413
13294,1452,0.1511854
13295,1453,0.13191259
13296,1454,0.15302831
13297,1456,0.14219618
13298,1457,0.14443433
13299,1455,0.16723293
13300,1459,0.1620475
13301,1460,0.12970853
13302,1485,0.11103004
13303,1458,0.16238016
13304,1461,0.13827574
13305,1462,0.1526019
13306,1464,0.1265623
13307,1463,0.14196116
13308,1465,0.13752037
13309,1468,0.116140604
13310,1470,0.12650466
13311,1471,0.12700361
13312,1469,0.13630283
13313,1466,0.13601094
13314,1472,0.13411838
13315,1475,0.15814501
13316,1474,0.1325283
13317,1473,0.13802987
13318,1477,0.1391908
13319,1478,0.11576676
13320,1479,0.13634706
13321,1480,0.11694276
13322,1476,0.14265549
13323,1482,0.12957019
13324,1483,0.14819282
13325,1484,0.1405673
13326,1481,0.16699612
13327,1486,0.16816163
13328,1487,0.14397979
13329,1489,0.13232034
13330,1488,0.129264
13331,1490,0.15546024
13332,1491,0.17668194
13333,1492,0.15035748
13334,1494,0.13042301
13335,1495,0.12530881
13336,1528,0.17676002
13337,1496,0.13222253
13338,1497,0.13316226
13339,1498,0.18417418
13340,1501,0.13682514
13341,1499,0.11528152
13342,1500,0.139193
13343,1502,0.15667558
13344,1493,0.11786151
13345,1503,0.19012177
13346,1505,0.1362322
13347,1504,0.16548347
13348,1507,0.12640089
13349,1506,0.13924134
13350,1509,0.11390054
13351,1508,0.17305589
13352,1510,0.15925348
13353,1514,0.11925447
13354,1512,0.13649839
13355,1511,0.1401344
13356,1513,0.12982672
13357,1515,0.12345505
13358,1517,0.16068107
13359,1540,0.11059517
13360,1516,0.17886406
13361,1519,0.13789457
13362,1518,0.15530103
13363,1521,0.12916619
13364,1523,0.15738583
13365,1522,0.17045587
13366,1571,0.14854121
13367,1524,0.13148391
13368,1520,0.122470975
13369,1525,0.15916187
13370,1527,0.14897513
13371,1526,0.19095463
13372,1531,0.12354189
13373,1534,0.12553221
13374,1533,0.12716603
13375,1529,0.15367329
13376,1530,0.1512819
13377,1535,0.13712782
13378,1710,0.1323806
13379,1536,0.11745745
13380,1532,0.14695513
13381,1537,0.17073137
13382,1538,0.11757523
13383,1542,0.14921814
13384,1539,0.1034165
13385,1541,0.1414383
13386,1543,0.14121091
13387,1545,0.121566236
13388,1546,0.120455325
13389,1544,0.13453346
13390,1548,0.15985954
13391,1547,0.10919386
13392,1549,0.14267707
13393,1630,0.13792491
13394,1550,0.1516816
13395,1552,0.10130477
13396,1551,0.13667089
13397,1553,0.14736271
13398,1554,0.1485334
13399,1572,0.1430391
13400,1631,0.12855995
13401,1555,0.16563565
13402,1557,0.1254121
13403,1558,0.15458351
13404,1556,0.18556976
13405,1559,0.12637675
13406,1562,0.13082826
13407,1647,0.15661478
13408,1560,0.13054442
13409,1561,0.13598216
13410,1563,0.14064658
13411,1564,0.12856627
13412,1565,0.13104689
13413,1579,0.15199322
13414,1567,0.17261285
13415,1566,0.16678846
13416,1568,0.14295626
13417,1569,0.11259675
13418,1570,0.14411974
13419,1573,0.13420123
13420,1576,0.1465025
13421,1575,0.1394121
13422,1574,0.109505236
13423,1578,0.14093673
13424,1581,0.13500041
13425,1577,0.17331368
13426,1722,0.15250939
13427,1580,0.14568418
13428,1582,0.15633947
13429,1584,0.13741082
13430,1583,0.14875984
13431,1585,0.14263165
13432,1587,0.13659132
13433,1589,0.14468741
13434,1586,0.13062942
13435,1590,0.11108959
13436,1612,0.12904441
13437,1588,0.13015097
13438,1613,0.13644904
13439,1591,0.13460916
13440,1593,0.14085329
13441,1594,0.17673326
13442,1592,0.13293499
13443,1596,0.15317369
13444,1595,0.15258253
13445,1598,0.15503466
13446,1614,0.13896984
13447,1597,0.14895082
13448,1599,0.1354785
13449,1600,0.14130908
13450,1601,0.14747614
13451,1604,0.15587848
13452,1603,0.15120184
13453,1605,0.13945884
13454,1602,0.13939416
13455,1606,0.14919424
13492,1645,0.14908504
13456,1607,0.14622438
13457,1609,0.13085705
13458,1611,0.14569938
13459,1610,0.14803958
13460,1615,0.15412581
13461,1616,0.1354959
13462,1617,0.15149087
13463,1618,0.13033992
13464,1608,0.1378032
13465,1619,0.14294809
13466,1622,0.16429377
13467,1620,0.14259171
13468,1624,0.1486094
13469,1623,0.13927847
13470,1723,0.16440946
13471,1625,0.13551265
13472,1621,0.13538438
13473,1626,0.13347065
13474,1724,0.14470655
13475,1627,0.18902433
13476,1628,0.16407102
13477,1629,0.14266437
13478,1632,0.15515745
13479,1633,0.12906474
13480,1634,0.14913672
13481,1636,0.15085095
13482,1635,0.14729792
13483,1638,0.12136853
13484,1639,0.12755615
13485,1641,0.15322965
13486,1663,0.17941439
13487,1637,0.14702106
13488,1640,0.1528675
13489,1642,0.13190359
13490,1643,0.14863908
13491,1646,0.12052786
13493,1644,0.1284681
13494,1648,0.15884835
13495,1649,0.17945963
13496,1650,0.1532771
13497,1652,0.12804651
13498,1651,0.15198666
13499,1670,0.13659388
13500,1653,0.10599786
13501,1656,0.14909059
13502,1676,0.12352204
13503,1655,0.118533134
13504,1654,0.17907113
13505,1657,0.13046628
13506,1658,0.14604169
13507,1660,0.15028399
13508,1662,0.13894159
13509,1661,0.14521867
13510,1659,0.12941521
13511,1666,0.15123928
13512,1664,0.13693708
13513,1667,0.14569342
13514,1668,0.11710256
13515,1665,0.1461972
13516,1673,0.12428641
13517,1674,0.14634138
13518,1671,0.15260744
13519,1672,0.15827256
13520,1669,0.15901637
13521,1675,0.12398666
13522,1677,0.13337028
13523,1680,0.15721393
13524,1679,0.14654201
13525,1682,0.18424553
13526,1681,0.15176886
13527,1678,0.16882712
13528,1683,0.14000571
13529,1684,0.13361454
13530,1686,0.13595241
13531,1685,0.12525946
13532,1687,0.1513077
13533,1689,0.18074584
13534,1691,0.15954292
13535,1692,0.14583546
13536,1688,0.1391545
13537,1694,0.1435479
13538,1693,0.13700813
13539,1697,0.13168049
13540,1695,0.14943677
13541,1696,0.12621045
13542,1699,0.14306933
13543,1698,0.13174564
13544,1702,0.171502
13545,1701,0.14413774
13546,1704,0.16041285
13547,1700,0.1351319
13548,1703,0.1666317
13549,1705,0.119973004
13550,1706,0.13597018
13551,1709,0.14681274
13552,1707,0.15031004
13553,1708,0.14809513
13554,1714,0.12587947
13555,1713,0.14139187
13556,1712,0.13272303
13557,1715,0.17584705
13558,1716,0.14916128
13559,1718,0.17379844
13560,1719,0.1097306
13561,1717,0.15058762
13562,1720,0.13572037
13705,1865,0.15316075
13563,1711,0.14503008
13564,1726,0.14751166
13565,1727,0.11447281
13566,1725,0.17122024
13567,1721,0.1430425
13568,1728,0.13788545
13569,1730,0.1671744
13570,1729,0.13050228
13571,1732,0.15862465
13572,1731,0.1119591
13573,1735,0.13852692
13574,1734,0.15070635
13575,1733,0.13757747
13576,1737,0.1654048
13577,1736,0.12733138
13578,1738,0.17670137
13579,1739,0.15258372
13580,1742,0.12900597
13581,1740,0.13013464
13582,1741,0.15589935
13583,1743,0.13970143
13584,1746,0.117281795
13585,1747,0.14484364
13586,1745,0.13595444
13587,1748,0.15501279
13588,1751,0.1569848
13589,1744,0.12802052
13590,1750,0.18943447
13591,1749,0.119992614
13592,1752,0.113440216
13593,1754,0.13463414
13594,1755,0.15083158
13595,1753,0.13766533
13596,1756,0.1433801
13597,1771,0.10907686
13598,1831,0.11243129
13599,1760,0.18222088
13600,1758,0.16691428
13601,1757,0.13006043
13602,1759,0.14206076
13603,1761,0.13744527
13604,1762,0.14992839
13605,1763,0.14321917
13606,1764,0.13512474
13607,1765,0.14985412
13608,1766,0.13232899
13609,1768,0.14324534
13610,1769,0.16055858
13611,1767,0.1732294
13612,1770,0.13612616
13613,1774,0.12921458
13614,1772,0.15298826
13615,1773,0.14017177
13616,1775,0.12213522
13617,1780,0.14314914
13618,1779,0.13548529
13619,1777,0.14597857
13620,1778,0.14071542
13621,1783,0.13883656
13622,1781,0.1462745
13623,1784,0.12509954
13624,1782,0.12660396
13625,1776,0.15534472
13626,1788,0.11963892
13627,1789,0.10474557
13628,1786,0.19730884
13629,1787,0.17710435
13630,1785,0.12363589
13631,1790,0.14769709
13632,1794,0.15597242
13633,1791,0.14522576
13634,1793,0.12644446
13635,1792,0.14131165
13636,1796,0.13833034
13637,1795,0.16617507
13638,1797,0.11332381
13639,1798,0.13189816
13640,1799,0.118610084
13641,1803,0.17121994
13642,1804,0.11213291
13643,1802,0.18608308
13644,1800,0.13332254
13645,1801,0.112199426
13646,1805,0.1841197
13647,1806,0.12846017
13648,1832,0.15873325
13649,1808,0.125611
13650,1807,0.12312716
13651,1809,0.15185648
13652,1811,0.15301567
13653,1810,0.10967553
13654,1813,0.14593661
13655,1814,0.13238943
13656,1812,0.14602906
13657,1816,0.14104044
13658,1833,0.13169402
13659,1815,0.15520358
13660,1834,0.15812701
13661,1835,0.13652325
13662,1817,0.14392287
13663,1818,0.12866676
13664,1820,0.14213097
13665,1821,0.14463216
13666,1819,0.13995695
13667,1822,0.11488426
13668,1823,0.14548981
13669,1825,0.13101292
13670,1826,0.16181678
13671,1824,0.13394237
13672,1827,0.17729133
13673,1828,0.13018405
13674,1836,0.14914209
13675,1829,0.11641389
13676,1830,0.10573453
13677,1838,0.13139027
13678,1839,0.16136277
13679,1840,0.117733896
13680,1841,0.1495986
13681,1837,0.12785548
13682,1842,0.13894618
13683,1844,0.119476974
13684,1843,0.13396025
13685,1845,0.15953052
13686,1846,0.13493884
13687,1847,0.14276052
13688,1848,0.15939963
13689,1849,0.131953
13690,1850,0.14228946
13691,1851,0.16857666
13692,1853,0.12988126
13693,1854,0.106787026
13694,1857,0.15998769
13695,1858,0.17228359
13696,1856,0.14550108
13697,1852,0.10241872
13698,1855,0.1317836
13699,1859,0.1392994
13700,1861,0.14889032
13701,1862,0.1507582
13702,1863,0.1503436
13703,1860,0.15819573
13704,1864,0.12060177
13706,1866,0.14414388
13707,1867,0.12421101
13708,1868,0.13019377
13709,1869,0.17749351
13710,1870,0.122143626
13711,1871,0.13393766
13712,1872,0.1454311
13713,1873,0.13337415
13714,1875,0.12755406
13715,1874,0.15251791
13716,1878,0.13548583
13717,1876,0.13717419
13718,1877,0.14600623
13719,1880,0.15815556
13720,1881,0.14358383
13721,1882,0.16593933
13722,1883,0.15579957
13723,1885,0.13858014
13724,1884,0.16258037
13725,1886,0.17146975
13726,1887,0.13703895
13727,1888,0.14059627
13728,1889,0.13751954
13729,1890,0.15171725
13730,1894,0.15334827
13731,1893,0.15028769
13732,1891,0.12953204
13733,1892,0.14784205
13734,1895,0.15134454
13735,1923,0.1294496
13736,1897,0.14877546
13737,1896,0.12078732
13738,1898,0.128739
13739,1899,0.16833496
13740,1901,0.14630336
13741,1900,0.15844476
13742,1924,0.15762866
13743,1902,0.18357325
13744,1903,0.1184203
13745,1905,0.15299177
13746,1908,0.14823139
13747,1904,0.1445775
13748,1906,0.13373739
13749,1907,0.1270361
13750,1909,0.12806064
13751,1910,0.15539485
13752,1911,0.12895703
13753,1912,0.14733046
13754,1913,0.16062331
13755,1914,0.14389378
13756,1915,0.18080026
13757,1917,0.12791204
13758,1916,0.17794019
13759,1925,0.1391012
13760,1918,0.12822473
13761,1919,0.14214236
13762,1922,0.1426968
13763,1921,0.1508745
13764,1920,0.14715624
13765,1926,0.139238
13766,1927,0.13323987
13767,1929,0.11978191
13768,1928,0.13650954
13769,1931,0.14154601
13770,1930,0.11577505
13771,1932,0.13523638
13772,1933,0.14966625
13773,1934,0.13876355
13774,1935,0.151815
13775,1937,0.17789346
13776,1936,0.17773235
13777,1938,0.13084835
13778,1939,0.11659479
13779,1942,0.18955547
13780,1940,0.14310896
13781,1941,0.13108075
13782,1943,0.15136391
13783,1944,0.1222381
13784,1950,0.162556
13785,1945,0.13836884
13786,1946,0.1309228
13787,1947,0.12838078
13788,1948,0.13829005
13789,1953,0.13568354
13790,1974,0.13813496
13791,1952,0.14308274
13792,1949,0.15177655
13793,1951,0.1572684
13794,1956,0.14162177
13795,1955,0.14207184
13796,1957,0.14358908
13797,1954,0.14325488
13798,1958,0.15781283
13799,1961,0.115630865
13800,1959,0.15042377
13801,1960,0.17943758
13802,1962,0.15365624
13803,1975,0.13099784
13804,1963,0.1568259
13805,1964,0.16827428
13806,1976,0.17185241
13807,1966,0.1454432
13808,1965,0.14976591
13809,1967,0.14203542
13810,1969,0.13334829
13811,1971,0.13793868
